timestamp,node_id,job_id,polling_interval_actual,gpu_index,gpu_util_pct,gpu_mem_used_mb,gpu_mem_total_mb,ib_port_xmit_data,ib_port_rcv_data,ib_port_xmit_packets,ib_port_rcv_packets,ib_port_xmit_wait,ib_port_xmit_discards,ib_excessive_buffer_overrun_errors,ib_link_downed,ib_link_error_recovery,ib_symbol_error,ib_local_link_integrity_errors,ib_port_rcv_remote_physical_errors,ib_port_rcv_errors,ib_sq_num_rnr,ib_sq_num_to,ib_rq_num_oos,ib_sq_num_oos,ib_port_xmit_data_delta,ib_port_rcv_data_delta,ib_port_xmit_packets_delta,ib_port_rcv_packets_delta,ib_port_xmit_wait_delta,ib_port_xmit_discards_delta,ib_excessive_buffer_overrun_errors_delta,ib_symbol_error_delta,ib_port_rcv_errors_delta,ib_sq_num_rnr_delta,ib_sq_num_to_delta,ib_rq_num_oos_delta,ib_sq_num_oos_delta
1777328405.6769428,g5.hpc.coe,34662,0.5001,0,100.0,2035.0,12288.0,231921447406,261114921724,343144829,396367815,8397415,0,0,0,0,0,0,0,0,0,0,0,0,39776818,39812277,39777,39763,86,0,0,0,0,0,0,0,0
1777328406.1770372,g5.hpc.coe,34662,0.5001,0,100.0,2035.0,12288.0,231956185164,261149631988,343179787,396402742,8397605,0,0,0,0,0,0,0,0,0,0,0,0,34737758,34710264,34958,34927,190,0,0,0,0,0,0,0,0
1777328406.677133,g5.hpc.coe,34662,0.5001,0,100.0,2035.0,12288.0,231997180358,261190597388,343220989,396443911,8399017,0,0,0,0,0,0,0,0,0,0,0,0,40995194,40965400,41202,41169,1412,0,0,0,0,0,0,0,0
1777328407.17723,g5.hpc.coe,34662,0.5001,0,100.0,2035.0,12288.0,232032608222,261225994594,343256683,396479580,8400239,0,0,0,0,0,0,0,0,0,0,0,0,35427864,35397206,35694,35669,1222,0,0,0,0,0,0,0,0
1777328407.6773248,g5.hpc.coe,34662,0.5001,0,100.0,2035.0,12288.0,232071565897,261265106540,343296060,396519216,8407241,0,0,0,0,0,0,0,0,0,0,0,0,38957675,39111946,39377,39636,7002,0,0,0,0,0,0,0,0
1777328408.1774223,g5.hpc.coe,34662,0.5001,0,100.0,2035.0,12288.0,232109031371,261302357215,343333573,396556427,8407248,0,0,0,0,0,0,0,0,0,0,0,0,37465474,37250675,37513,37211,7,0,0,0,0,0,0,0,0
1777328408.6775322,g5.hpc.coe,34662,0.5001,0,100.0,2035.0,12288.0,232143769330,261337067479,343368525,396591354,8407258,0,0,0,0,0,0,0,0,0,0,0,0,34737959,34710264,34952,34927,10,0,0,0,0,0,0,0,0
1777328409.1776264,g5.hpc.coe,34662,0.5001,0,100.0,2035.0,12288.0,232184764711,261378032879,343409719,396632523,8407672,0,0,0,0,0,0,0,0,0,0,0,0,40995381,40965400,41194,41169,414,0,0,0,0,0,0,0,0
1777328409.6777205,g5.hpc.coe,34662,0.5001,0,100.0,2035.0,12288.0,232220192755,261413430037,343445413,396668192,8409256,0,0,0,0,0,0,0,0,0,0,0,0,35428044,35397158,35694,35669,1584,0,0,0,0,0,0,0,0
1777328410.177813,g5.hpc.coe,34662,0.5001,0,100.0,2035.0,12288.0,232261180628,261454395368,343486620,396709366,8409672,0,0,0,0,0,0,0,0,0,0,0,0,40987873,40965331,41207,41174,416,0,0,0,0,0,0,0,0
1777328410.6779082,g5.hpc.coe,34662,0.5001,0,100.0,2035.0,12288.0,232296616546,261489792686,343522321,396745043,8409736,0,0,0,0,0,0,0,0,0,0,0,0,35435918,35397318,35701,35677,64,0,0,0,0,0,0,0,0
1777328411.1780035,g5.hpc.coe,34662,0.5001,0,100.0,2035.0,12288.0,232331353674,261524502984,343557268,396779977,8409755,0,0,0,0,0,0,0,0,0,0,0,0,34737128,34710298,34947,34934,19,0,0,0,0,0,0,0,0
1777328411.678099,g5.hpc.coe,34662,0.5001,0,100.0,2035.0,12288.0,232372348225,261565468348,343598457,396821143,8410654,0,0,0,0,0,0,0,0,0,0,0,0,40994551,40965364,41189,41166,899,0,0,0,0,0,0,0,0
1777328412.1781943,g5.hpc.coe,34662,0.5001,0,100.0,2035.0,12288.0,232407775564,261600865588,343634155,396856819,8411661,0,0,0,0,0,0,0,0,0,0,0,0,35427339,35397240,35698,35676,1007,0,0,0,0,0,0,0,0
1777328412.6782882,g5.hpc.coe,34662,0.5001,0,100.0,2035.0,12288.0,232447145332,261640574211,343674190,396897095,8413183,0,0,0,0,0,0,0,0,0,0,0,0,39369768,39708623,40035,40276,1522,0,0,0,0,0,0,0,0
1777328413.1783826,g5.hpc.coe,34662,0.5001,0,100.0,2035.0,12288.0,232484197614,261677228137,343711046,396933660,8413196,0,0,0,0,0,0,0,0,0,0,0,0,37052282,36653926,36856,36565,13,0,0,0,0,0,0,0,0
1777328413.678476,g5.hpc.coe,34662,0.5001,0,100.0,2035.0,12288.0,232518935035,261711938435,343746000,396968594,8413210,0,0,0,0,0,0,0,0,0,0,0,0,34737421,34710298,34954,34934,14,0,0,0,0,0,0,0,0
1777328414.178571,g5.hpc.coe,34662,0.5001,0,100.0,2035.0,12288.0,232559929892,261752903806,343787198,397009761,8413620,0,0,0,0,0,0,0,0,0,0,0,0,40994857,40965371,41198,41167,410,0,0,0,0,0,0,0,0
1777328414.6786656,g5.hpc.coe,34662,0.5001,0,100.0,2035.0,12288.0,232595357460,261788301040,343822903,397045443,8413756,0,0,0,0,0,0,0,0,0,0,0,0,35427568,35397234,35705,35682,136,0,0,0,0,0,0,0,0
1777328415.1787577,g5.hpc.coe,34662,0.5001,0,100.0,2035.0,12288.0,232636344549,261829258706,343864071,397086588,8415496,0,0,0,0,0,0,0,0,0,0,0,0,40987089,40957666,41168,41145,1740,0,0,0,0,0,0,0,0
1777328415.6788526,g5.hpc.coe,34662,0.5001,0,100.0,2035.0,12288.0,232671779955,261864663562,343899786,397122278,8416717,0,0,0,0,0,0,0,0,0,0,0,0,35435406,35404856,35715,35690,1221,0,0,0,0,0,0,0,0
1777328416.178947,g5.hpc.coe,34662,0.5001,0,100.0,2035.0,12288.0,232706517599,261899373861,343934735,397157210,8416727,0,0,0,0,0,0,0,0,0,0,0,0,34737644,34710299,34949,34932,10,0,0,0,0,0,0,0,0
1777328416.67904,g5.hpc.coe,34662,0.5001,0,100.0,2035.0,12288.0,232747512714,261940339303,343975933,397198385,8417454,0,0,0,0,0,0,0,0,0,0,0,0,40995115,40965442,41198,41175,727,0,0,0,0,0,0,0,0
1777328417.1791341,g5.hpc.coe,34662,0.5001,0,100.0,2035.0,12288.0,232782940597,261975736537,344011637,397234058,8417470,0,0,0,0,0,0,0,0,0,0,0,0,35427883,35397234,35704,35673,16,0,0,0,0,0,0,0,0
1777328417.6792274,g5.hpc.coe,34662,0.5001,0,100.0,2035.0,12288.0,232823935795,262016701979,344052833,397275233,8419172,0,0,0,0,0,0,0,0,0,0,0,0,40995198,40965442,41196,41175,1702,0,0,0,0,0,0,0,0
1777328418.1793203,g5.hpc.coe,34662,0.5001,0,100.0,2035.0,12288.0,232859363677,262052099221,344088532,397310914,8419259,0,0,0,0,0,0,0,0,0,0,0,0,35427882,35397242,35699,35681,87,0,0,0,0,0,0,0,0
1777328418.6794145,g5.hpc.coe,34662,0.5001,0,100.0,2035.0,12288.0,232899511344,262092505246,344129446,397351956,8420439,0,0,0,0,0,0,0,0,0,0,0,0,40147667,40406025,40914,41042,1180,0,0,0,0,0,0,0,0
1777328419.179507,g5.hpc.coe,34662,0.5001,0,100.0,2035.0,12288.0,232935096944,262127775074,344164682,397387037,8420452,0,0,0,0,0,0,0,0,0,0,0,0,35585600,35269828,35236,35081,13,0,0,0,0,0,0,0,0
1777328419.6795998,g5.hpc.coe,34662,0.5001,0,100.0,2035.0,12288.0,232970524965,262163172274,344200380,397422712,8421254,0,0,0,0,0,0,0,0,0,0,0,0,35428021,35397200,35698,35675,802,0,0,0,0,0,0,0,0
1777328420.1796923,g5.hpc.coe,34662,0.5001,0,100.0,2035.0,12288.0,233011520323,262204137716,344241564,397463887,8422005,0,0,0,0,0,0,0,0,0,0,0,0,40995358,40965442,41184,41175,751,0,0,0,0,0,0,0,0
1777328420.6797848,g5.hpc.coe,34662,0.5001,0,100.0,2035.0,12288.0,233046949184,262239535377,344277292,397499572,8422306,0,0,0,0,0,0,0,0,0,0,0,0,35428861,35397661,35728,35685,301,0,0,0,0,0,0,0,0
1777328421.1798823,g5.hpc.coe,34662,0.5001,0,100.0,2035.0,12288.0,233081687406,262274245739,344312252,397534513,8422313,0,0,0,0,0,0,0,0,0,0,0,0,34738222,34710362,34960,34941,7,0,0,0,0,0,0,0,0
1777328421.6799762,g5.hpc.coe,34662,0.5001,0,100.0,2035.0,12288.0,233122681947,262315211117,344353447,397575681,8422325,0,0,0,0,0,0,0,0,0,0,0,0,40994541,40965378,41195,41168,12,0,0,0,0,0,0,0,0
1777328422.1800725,g5.hpc.coe,34662,0.5001,0,100.0,2035.0,12288.0,233158109235,262350608344,344389154,397611362,8422349,0,0,0,0,0,0,0,0,0,0,0,0,35427288,35397227,35707,35681,24,0,0,0,0,0,0,0,0
1777328422.6801639,g5.hpc.coe,34662,0.5001,0,100.0,2035.0,12288.0,233199103894,262391573785,344430352,397652539,8425411,0,0,0,0,0,0,0,0,0,0,0,0,40994659,40965441,41198,41177,3062,0,0,0,0,0,0,0,0
1777328423.1802578,g5.hpc.coe,34662,0.5001,0,100.0,2035.0,12288.0,233234531202,262426970977,344466048,397688215,8425422,0,0,0,0,0,0,0,0,0,0,0,0,35427308,35397192,35696,35676,11,0,0,0,0,0,0,0,0
1777328423.6803527,g5.hpc.coe,34662,0.5001,0,100.0,2035.0,12288.0,233269268508,262461681289,344500993,397723151,8425438,0,0,0,0,0,0,0,0,0,0,0,0,34737306,34710312,34945,34936,16,0,0,0,0,0,0,0,0
1777328424.1804454,g5.hpc.coe,34662,0.5001,0,100.0,2035.0,12288.0,233310263257,262502646702,344542183,397764324,8425452,0,0,0,0,0,0,0,0,0,0,0,0,40994749,40965413,41190,41173,14,0,0,0,0,0,0,0,0
1777328424.6805396,g5.hpc.coe,34662,0.5001,0,100.0,2035.0,12288.0,233345690760,262538043915,344577886,397800003,8427774,0,0,0,0,0,0,0,0,0,0,0,0,35427503,35397213,35703,35679,2322,0,0,0,0,0,0,0,0
1777328425.1806326,g5.hpc.coe,34662,0.5001,0,100.0,2035.0,12288.0,233386685684,262579009307,344619087,397841173,8429009,0,0,0,0,0,0,0,0,0,0,0,0,40994924,40965392,41201,41170,1235,0,0,0,0,0,0,0,0
