timestamp,node_id,job_id,polling_interval_actual,gpu_index,gpu_util_pct,gpu_mem_used_mb,gpu_mem_total_mb,ib_port_xmit_data,ib_port_rcv_data,ib_port_xmit_packets,ib_port_rcv_packets,ib_port_xmit_wait,ib_port_xmit_discards,ib_excessive_buffer_overrun_errors,ib_link_downed,ib_link_error_recovery,ib_symbol_error,ib_local_link_integrity_errors,ib_port_rcv_remote_physical_errors,ib_port_rcv_errors,ib_sq_num_rnr,ib_sq_num_to,ib_rq_num_oos,ib_sq_num_oos,ib_port_xmit_data_delta,ib_port_rcv_data_delta,ib_port_xmit_packets_delta,ib_port_rcv_packets_delta,ib_port_xmit_wait_delta,ib_port_xmit_discards_delta,ib_excessive_buffer_overrun_errors_delta,ib_symbol_error_delta,ib_port_rcv_errors_delta,ib_sq_num_rnr_delta,ib_sq_num_to_delta,ib_rq_num_oos_delta,ib_sq_num_oos_delta,label
,label,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,network_stall
1779256722.3160596,g5.hpc.coe,43337.0,,0.0,0.0,0.0,12288.0,9102742736.0,9699827732.0,10696025.0,11506343.0,1225680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,network_stall
,network_stall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,network_stall
1779256722.8161805,g5.hpc.coe,43337.0,0.5001,0.0,0.0,0.0,12288.0,9102750935.0,9699835574.0,10696178.0,11506494.0,1225680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8199.0,7842.0,153.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,network_stall
,network_stall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,network_stall
1779256723.316297,g5.hpc.coe,43337.0,0.5001,0.0,0.0,0.0,12288.0,9102836304.0,9699919670.0,10697807.0,11508123.0,1225680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85369.0,84096.0,1629.0,1629.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,network_stall
,network_stall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,network_stall
1779256723.816414,g5.hpc.coe,43337.0,0.5001,0.0,0.0,0.0,12288.0,9102907973.0,9699990004.0,10699169.0,11509481.0,1225680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71669.0,70334.0,1362.0,1358.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,network_stall
,network_stall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,network_stall
1779256724.3165245,g5.hpc.coe,43337.0,0.5001,0.0,0.0,0.0,12288.0,9102946169.0,9700027281.0,10699895.0,11510198.0,1225680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38196.0,37277.0,726.0,717.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,network_stall
,network_stall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,network_stall
1779256724.8166654,g5.hpc.coe,43337.0,0.5001,0.0,0.0,0.0,12288.0,9102946648.0,9700027338.0,10699897.0,11510199.0,1225680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,479.0,57.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,network_stall
,network_stall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,network_stall
1779256725.316815,g5.hpc.coe,43337.0,0.5001,0.0,0.0,0.0,12288.0,9102947168.0,9700027395.0,10699899.0,11510200.0,1225680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,520.0,57.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,network_stall
,network_stall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,network_stall
1779256725.816922,g5.hpc.coe,43337.0,0.5001,0.0,0.0,13.0,12288.0,9102948229.0,9700027990.0,10699912.0,11510210.0,1225680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1061.0,595.0,13.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,network_stall
,network_stall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,network_stall
1779256726.317038,g5.hpc.coe,43337.0,0.5001,0.0,13.0,419.0,12288.0,9108209093.0,9705742500.0,10706248.0,11517380.0,1226427.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5260864.0,5714510.0,6336.0,7170.0,747.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,network_stall
,network_stall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,network_stall
1779256726.8171434,g5.hpc.coe,43337.0,0.5001,0.0,0.0,419.0,12288.0,9108295801.0,9705827359.0,10707891.0,11519020.0,1226427.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86708.0,84859.0,1643.0,1640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,network_stall
,network_stall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,network_stall
1779256727.317247,g5.hpc.coe,43337.0,0.5001,0.0,0.0,419.0,12288.0,9108357556.0,9705887747.0,10709064.0,11520189.0,1226427.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61755.0,60388.0,1173.0,1169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,network_stall
,network_stall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,network_stall
1779256727.8173473,g5.hpc.coe,43337.0,0.5001,0.0,100.0,523.0,12288.0,9108370917.0,9705900199.0,10709179.0,11520300.0,1226427.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13361.0,12452.0,115.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,network_stall
,network_stall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,network_stall
1779256728.317464,g5.hpc.coe,43337.0,0.5001,0.0,74.0,2035.0,12288.0,9115310841.0,9713234099.0,10716113.0,11527961.0,1226428.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6939924.0,7333900.0,6934.0,7661.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,network_stall
,network_stall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,network_stall
1779256728.817565,g5.hpc.coe,43337.0,0.5001,0.0,0.0,2035.0,12288.0,9115311710.0,9713234178.0,10716117.0,11527963.0,1226428.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,869.0,79.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,network_stall
,network_stall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,network_stall
