timestamp,node_id,job_id,polling_interval_actual,gpu_index,gpu_util_pct,gpu_mem_used_mb,gpu_mem_total_mb,ib_port_xmit_data,ib_port_rcv_data,ib_port_xmit_packets,ib_port_rcv_packets,ib_port_xmit_wait,ib_port_xmit_discards,ib_excessive_buffer_overrun_errors,ib_link_downed,ib_link_error_recovery,ib_symbol_error,ib_local_link_integrity_errors,ib_port_rcv_remote_physical_errors,ib_port_rcv_errors,ib_sq_num_rnr,ib_sq_num_to,ib_rq_num_oos,ib_sq_num_oos,ib_port_xmit_data_delta,ib_port_rcv_data_delta,ib_port_xmit_packets_delta,ib_port_rcv_packets_delta,ib_port_xmit_wait_delta,ib_port_xmit_discards_delta,ib_excessive_buffer_overrun_errors_delta,ib_symbol_error_delta,ib_port_rcv_errors_delta,ib_sq_num_rnr_delta,ib_sq_num_to_delta,ib_rq_num_oos_delta,ib_sq_num_oos_delta,label
,label,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,network_stall
1779256722.328592,g4.hpc.coe,43337.0,,0.0,0.0,0.0,12288.0,9032955012.0,9046844042.0,9611303.0,9624218.0,1268612.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,network_stall
,network_stall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,network_stall
1779256722.8287148,g4.hpc.coe,43337.0,0.5001,0.0,0.0,0.0,12288.0,9032955012.0,9046844042.0,9611303.0,9624218.0,1268612.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,network_stall
,network_stall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,network_stall
1779256723.328823,g4.hpc.coe,43337.0,0.5001,0.0,0.0,0.0,12288.0,9032955012.0,9046844042.0,9611303.0,9624218.0,1268612.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,network_stall
,network_stall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,network_stall
1779256723.8289342,g4.hpc.coe,43337.0,0.5001,0.0,0.0,0.0,12288.0,9032955012.0,9046844042.0,9611303.0,9624218.0,1268612.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,network_stall
,network_stall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,network_stall
1779256724.3290431,g4.hpc.coe,43337.0,0.5001,0.0,0.0,0.0,12288.0,9032955012.0,9046844042.0,9611303.0,9624218.0,1268612.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,network_stall
