timestamp,node_id,job_id,polling_interval_actual,gpu_index,gpu_util_pct,gpu_mem_used_mb,gpu_mem_total_mb,ib_port_xmit_data,ib_port_rcv_data,ib_port_xmit_packets,ib_port_rcv_packets,ib_port_xmit_wait,ib_port_xmit_discards,ib_excessive_buffer_overrun_errors,ib_link_downed,ib_link_error_recovery,ib_symbol_error,ib_local_link_integrity_errors,ib_port_rcv_remote_physical_errors,ib_port_rcv_errors,ib_sq_num_rnr,ib_sq_num_to,ib_rq_num_oos,ib_sq_num_oos,ib_port_xmit_data_delta,ib_port_rcv_data_delta,ib_port_xmit_packets_delta,ib_port_rcv_packets_delta,ib_port_xmit_wait_delta,ib_port_xmit_discards_delta,ib_excessive_buffer_overrun_errors_delta,ib_symbol_error_delta,ib_port_rcv_errors_delta,ib_sq_num_rnr_delta,ib_sq_num_to_delta,ib_rq_num_oos_delta,ib_sq_num_oos_delta,label
,label,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,allreduce_pause
1778080788.319069,g5.hpc.coe,40875.0,,0.0,0.0,0.0,12288.0,453035312.0,1331365390.0,1946148.0,3318691.0,7900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,allreduce_pause
,healthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,allreduce_pause
1778080788.8191688,g5.hpc.coe,40875.0,0.5001,0.0,0.0,0.0,12288.0,453045866.0,1331375561.0,1946346.0,3318887.0,7900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10554.0,10171.0,198.0,196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,allreduce_pause
,healthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,allreduce_pause
1778080789.31925,g5.hpc.coe,40875.0,0.5001,0.0,0.0,0.0,12288.0,453133640.0,1331462086.0,1948022.0,3320563.0,7900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87774.0,86525.0,1676.0,1676.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,allreduce_pause
,healthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,allreduce_pause
1778080789.8193634,g5.hpc.coe,40875.0,0.5001,0.0,0.0,0.0,12288.0,453199650.0,1331526783.0,1949275.0,3321812.0,7900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66010.0,64697.0,1253.0,1249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,allreduce_pause
,healthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,allreduce_pause
1778080790.3194776,g5.hpc.coe,40875.0,0.5001,0.0,0.0,0.0,12288.0,453237775.0,1331564060.0,1949998.0,3322529.0,7900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38125.0,37277.0,723.0,717.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,allreduce_pause
,healthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,allreduce_pause
1778080790.8196003,g5.hpc.coe,40875.0,0.5001,0.0,0.0,0.0,12288.0,453238247.0,1331564117.0,1950000.0,3322530.0,7900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,472.0,57.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,allreduce_pause
,healthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,allreduce_pause
1778080791.3197043,g5.hpc.coe,40875.0,0.5001,0.0,0.0,11.0,12288.0,453239237.0,1331564690.0,1950012.0,3322539.0,7900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,990.0,573.0,12.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,allreduce_pause
,healthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,allreduce_pause
1778080791.819814,g5.hpc.coe,40875.0,0.5001,0.0,7.0,419.0,12288.0,453262866.0,1338045703.0,1950633.0,3330470.0,7900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23629.0,6481013.0,621.0,7931.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,allreduce_pause
,healthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,allreduce_pause
1778080792.31995,g5.hpc.coe,40875.0,0.5001,0.0,0.0,419.0,12288.0,453273610.0,1338433605.0,1950844.0,3331349.0,7900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10744.0,387902.0,211.0,879.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,allreduce_pause
,healthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,allreduce_pause
1778080792.8200746,g5.hpc.coe,40875.0,0.5001,0.0,0.0,419.0,12288.0,453283602.0,1338869419.0,1951037.0,3332308.0,7900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9992.0,435814.0,193.0,959.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,allreduce_pause
,healthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,allreduce_pause
1778080793.320186,g5.hpc.coe,40875.0,0.5001,0.0,0.0,419.0,12288.0,453294667.0,1339286882.0,1951256.0,3333236.0,7900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11065.0,417463.0,219.0,928.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,allreduce_pause
,healthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,allreduce_pause
1778080793.8203428,g5.hpc.coe,40875.0,0.5002,0.0,0.0,419.0,12288.0,453305291.0,1339568604.0,1951455.0,3333907.0,7900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10624.0,281722.0,199.0,671.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,allreduce_pause
,healthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,allreduce_pause
1778080794.3204834,g5.hpc.coe,40875.0,0.5001,0.0,0.0,419.0,12288.0,453312674.0,1339807241.0,1951597.0,3334451.0,7900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7383.0,238637.0,142.0,544.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,allreduce_pause
,healthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,allreduce_pause
1778080794.8205907,g5.hpc.coe,40875.0,0.5001,0.0,0.0,419.0,12288.0,453322365.0,1340175739.0,1951781.0,3335271.0,7900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9691.0,368498.0,184.0,820.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,allreduce_pause
,healthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,allreduce_pause
1778080795.3207238,g5.hpc.coe,40875.0,0.5001,0.0,0.0,419.0,12288.0,453337379.0,1340873514.0,1952078.0,3336790.0,7900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15014.0,697775.0,297.0,1519.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,allreduce_pause
,healthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,allreduce_pause
1778080795.820863,g5.hpc.coe,40875.0,0.5001,0.0,0.0,419.0,12288.0,453349533.0,1341228648.0,1952306.0,3337618.0,7900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12154.0,355134.0,228.0,828.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,allreduce_pause
,healthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,allreduce_pause
1778080796.3209767,g5.hpc.coe,40875.0,0.5001,0.0,0.0,419.0,12288.0,453362828.0,1341453426.0,1952559.0,3338211.0,7900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13295.0,224778.0,253.0,593.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,allreduce_pause
,healthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,allreduce_pause
1778080796.821107,g5.hpc.coe,40875.0,0.5001,0.0,0.0,419.0,12288.0,453377332.0,1341817855.0,1952837.0,3339078.0,7900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14504.0,364429.0,278.0,867.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,allreduce_pause
,healthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,allreduce_pause
1778080797.3212416,g5.hpc.coe,40875.0,0.5001,0.0,0.0,419.0,12288.0,453396658.0,1342574255.0,1953216.0,3340769.0,7900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19326.0,756400.0,379.0,1691.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,allreduce_pause
,healthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,allreduce_pause
1778080797.8213649,g5.hpc.coe,40875.0,0.5001,0.0,0.0,419.0,12288.0,453408275.0,1342728598.0,1953430.0,3341205.0,7900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11617.0,154343.0,214.0,436.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,allreduce_pause
,healthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,allreduce_pause
1778080798.3214738,g5.hpc.coe,40875.0,0.5001,0.0,0.0,419.0,12288.0,453445295.0,1352997029.0,1954482.0,3361130.0,7900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37020.0,10268431.0,1052.0,19925.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,allreduce_pause
,healthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,allreduce_pause
1778080798.821592,g5.hpc.coe,40875.0,0.5001,0.0,0.0,419.0,12288.0,453455298.0,1353124065.0,1954656.0,3361497.0,7900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10003.0,127036.0,174.0,367.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,allreduce_pause
