timestamp,node_id,job_id,polling_interval_actual,gpu_index,gpu_util_pct,gpu_mem_used_mb,gpu_mem_total_mb,ib_port_xmit_data,ib_port_rcv_data,ib_port_xmit_packets,ib_port_rcv_packets,ib_port_xmit_wait,ib_port_xmit_discards,ib_excessive_buffer_overrun_errors,ib_link_downed,ib_link_error_recovery,ib_symbol_error,ib_local_link_integrity_errors,ib_port_rcv_remote_physical_errors,ib_port_rcv_errors,ib_sq_num_rnr,ib_sq_num_to,ib_rq_num_oos,ib_sq_num_oos,ib_port_xmit_data_delta,ib_port_rcv_data_delta,ib_port_xmit_packets_delta,ib_port_rcv_packets_delta,ib_port_xmit_wait_delta,ib_port_xmit_discards_delta,ib_excessive_buffer_overrun_errors_delta,ib_symbol_error_delta,ib_port_rcv_errors_delta,ib_sq_num_rnr_delta,ib_sq_num_to_delta,ib_rq_num_oos_delta,ib_sq_num_oos_delta,label
,label,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,allreduce_pause
1778080788.283512,g1.hpc.coe,40875.0,,0.0,0.0,0.0,12288.0,46245339.0,1485178806.0,813790.0,3256046.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,allreduce_pause
,healthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,allreduce_pause
1778080788.7836154,g1.hpc.coe,40875.0,0.5001,0.0,0.0,0.0,12288.0,46423735.0,1530326789.0,818839.0,3343933.0,226.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178396.0,45147983.0,5049.0,87887.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,allreduce_pause
,healthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,allreduce_pause
1778080789.2836945,g1.hpc.coe,40875.0,0.5001,0.0,0.0,0.0,12288.0,46489284.0,1543488858.0,820600.0,3369676.0,226.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65549.0,13162069.0,1761.0,25743.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,allreduce_pause
,healthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,allreduce_pause
1778080789.7838194,g1.hpc.coe,40875.0,0.5001,0.0,0.0,0.0,12288.0,46613649.0,1548160090.0,823175.0,3380192.0,226.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124365.0,4671232.0,2575.0,10516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,allreduce_pause
,healthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,allreduce_pause
1778080790.2839465,g1.hpc.coe,40875.0,0.5001,0.0,0.0,0.0,12288.0,46702074.0,1549604163.0,824882.0,3384153.0,226.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88425.0,1444073.0,1707.0,3961.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,allreduce_pause
,healthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,allreduce_pause
1778080790.784074,g1.hpc.coe,40875.0,0.5001,0.0,0.0,0.0,12288.0,46758187.0,1549899124.0,825889.0,3385572.0,226.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56113.0,294961.0,1007.0,1419.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,allreduce_pause
,healthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,allreduce_pause
1778080791.2842212,g1.hpc.coe,40875.0,0.5001,0.0,0.0,11.0,12288.0,46764683.0,1551393928.0,826061.0,3388479.0,226.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6496.0,1494804.0,172.0,2907.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,allreduce_pause
,healthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,allreduce_pause
1778080791.78435,g1.hpc.coe,40875.0,0.5001,0.0,4.0,419.0,12288.0,52012432.0,1558243001.0,832262.0,3402191.0,6380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5247749.0,6849073.0,6201.0,13712.0,6154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,allreduce_pause
,healthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,allreduce_pause
1778080792.2845018,g1.hpc.coe,40875.0,0.5002,0.0,0.0,419.0,12288.0,52022405.0,1558620652.0,832454.0,3403041.0,6380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9973.0,377651.0,192.0,850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,allreduce_pause
,healthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,allreduce_pause
1778080792.7846096,g1.hpc.coe,40875.0,0.5001,0.0,0.0,419.0,12288.0,52031811.0,1559058703.0,832637.0,3403995.0,6380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9406.0,438051.0,183.0,954.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,allreduce_pause
,healthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,allreduce_pause
1778080793.284728,g1.hpc.coe,40875.0,0.5001,0.0,0.0,419.0,12288.0,52043277.0,1559342248.0,832857.0,3404676.0,6380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11466.0,283545.0,220.0,681.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,allreduce_pause
,healthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,allreduce_pause
1778080793.784867,g1.hpc.coe,40875.0,0.5001,0.0,0.0,419.0,12288.0,52055002.0,1559768399.0,833083.0,3405634.0,6380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11725.0,426151.0,226.0,958.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,allreduce_pause
,healthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,allreduce_pause
1778080794.2849996,g1.hpc.coe,40875.0,0.5001,0.0,0.0,419.0,12288.0,52062187.0,1560000861.0,833216.0,3406161.0,6380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7185.0,232462.0,133.0,527.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,allreduce_pause
,healthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,allreduce_pause
1778080794.7851467,g1.hpc.coe,40875.0,0.5001,0.0,0.0,419.0,12288.0,52070836.0,1560267988.0,833380.0,3406777.0,6380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8649.0,267127.0,164.0,616.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,allreduce_pause
,healthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,allreduce_pause
1778080795.2852788,g1.hpc.coe,40875.0,0.5001,0.0,0.0,419.0,12288.0,52087013.0,1561066784.0,833702.0,3408504.0,6380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16177.0,798796.0,322.0,1727.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,allreduce_pause
,healthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,allreduce_pause
1778080795.7853906,g1.hpc.coe,40875.0,0.5001,0.0,0.0,419.0,12288.0,52098406.0,1561353730.0,833917.0,3409191.0,6380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11393.0,286946.0,215.0,687.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,allreduce_pause
,healthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,allreduce_pause
1778080796.2855284,g1.hpc.coe,40875.0,0.5001,0.0,0.0,419.0,12288.0,52112250.0,1561635445.0,834181.0,3409899.0,6380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13844.0,281715.0,264.0,708.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,allreduce_pause
,healthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,allreduce_pause
1778080796.7856393,g1.hpc.coe,40875.0,0.5001,0.0,0.0,419.0,12288.0,52127612.0,1562010549.0,834480.0,3410799.0,6380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15362.0,375104.0,299.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,allreduce_pause
,healthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,allreduce_pause
1778080797.2857735,g1.hpc.coe,40875.0,0.5001,0.0,0.0,419.0,12288.0,52147006.0,1562772749.0,834860.0,3412502.0,6380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19394.0,762200.0,380.0,1703.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,allreduce_pause
,healthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,allreduce_pause
1778080797.7859044,g1.hpc.coe,40875.0,0.5001,0.0,0.0,419.0,12288.0,52158037.0,1562926186.0,835062.0,3412928.0,6380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11031.0,153437.0,202.0,426.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,allreduce_pause
,healthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,allreduce_pause
1778080798.286031,g1.hpc.coe,40875.0,0.5001,0.0,0.0,419.0,12288.0,52194852.0,1573191248.0,836109.0,3432838.0,6380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36815.0,10265062.0,1047.0,19910.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,allreduce_pause
,healthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,allreduce_pause
