timestamp,node_id,job_id,polling_interval_actual,gpu_index,gpu_util_pct,gpu_mem_used_mb,gpu_mem_total_mb,ib_port_xmit_data,ib_port_rcv_data,ib_port_xmit_packets,ib_port_rcv_packets,ib_port_xmit_wait,ib_port_xmit_discards,ib_excessive_buffer_overrun_errors,ib_link_downed,ib_link_error_recovery,ib_symbol_error,ib_local_link_integrity_errors,ib_port_rcv_remote_physical_errors,ib_port_rcv_errors,ib_sq_num_rnr,ib_sq_num_to,ib_rq_num_oos,ib_sq_num_oos,ib_port_xmit_data_delta,ib_port_rcv_data_delta,ib_port_xmit_packets_delta,ib_port_rcv_packets_delta,ib_port_xmit_wait_delta,ib_port_xmit_discards_delta,ib_excessive_buffer_overrun_errors_delta,ib_symbol_error_delta,ib_port_rcv_errors_delta,ib_sq_num_rnr_delta,ib_sq_num_to_delta,ib_rq_num_oos_delta,ib_sq_num_oos_delta
1778096639.2729008,g5.hpc.coe,41393,0.5001,0,0.0,0.0,12288.0,135347244167,136420273625,137613916,139217190,2565898,0,0,0,0,0,0,0,0,0,0,0,0,953,79,3,2,0,0,0,0,0,0,0,0,0
1778096639.7730405,g5.hpc.coe,41393,0.5001,0,0.0,0.0,12288.0,135347245163,136420273704,137613919,139217192,2565898,0,0,0,0,0,0,0,0,0,0,0,0,996,79,3,2,0,0,0,0,0,0,0,0,0
1778096640.2731795,g5.hpc.coe,41393,0.5001,0,0.0,0.0,12288.0,135347246278,136420273838,137613924,139217195,2565898,0,0,0,0,0,0,0,0,0,0,0,0,1115,134,5,3,0,0,0,0,0,0,0,0,0
1778096640.7733226,g5.hpc.coe,41393,0.5001,0,0.0,0.0,12288.0,135347247381,136420273917,137613928,139217197,2565900,0,0,0,0,0,0,0,0,0,0,0,0,1103,79,4,2,2,0,0,0,0,0,0,0,0
1778096641.2734585,g5.hpc.coe,41393,0.5001,0,0.0,0.0,12288.0,135347248526,136420273996,137613932,139217199,2565900,0,0,0,0,0,0,0,0,0,0,0,0,1145,79,4,2,0,0,0,0,0,0,0,0,0
1778096641.773577,g5.hpc.coe,41393,0.5001,0,0.0,0.0,12288.0,135347249714,136420274075,137613936,139217201,2565900,0,0,0,0,0,0,0,0,0,0,0,0,1188,79,4,2,0,0,0,0,0,0,0,0,0
1778096642.27372,g5.hpc.coe,41393,0.5001,0,0.0,0.0,12288.0,135347249876,136420274132,137613938,139217202,2565900,0,0,0,0,0,0,0,0,0,0,0,0,162,57,2,1,0,0,0,0,0,0,0,0,0
1778096642.773858,g5.hpc.coe,41393,0.5001,0,0.0,0.0,12288.0,135347250080,136420274189,137613940,139217203,2565900,0,0,0,0,0,0,0,0,0,0,0,0,204,57,2,1,0,0,0,0,0,0,0,0,0
1778096643.2740023,g5.hpc.coe,41393,0.5001,0,0.0,0.0,12288.0,135347250326,136420274246,137613942,139217204,2565900,0,0,0,0,0,0,0,0,0,0,0,0,246,57,2,1,0,0,0,0,0,0,0,0,0
1778096643.7741332,g5.hpc.coe,41393,0.5001,0,0.0,0.0,12288.0,135347250614,136420274303,137613944,139217205,2565900,0,0,0,0,0,0,0,0,0,0,0,0,288,57,2,1,0,0,0,0,0,0,0,0,0
1778096644.2742543,g5.hpc.coe,41393,0.5001,0,0.0,0.0,12288.0,135347250944,136420274360,137613946,139217206,2565900,0,0,0,0,0,0,0,0,0,0,0,0,330,57,2,1,0,0,0,0,0,0,0,0,0
1778096644.7743945,g5.hpc.coe,41393,0.5001,0,0.0,0.0,12288.0,135347251316,136420274417,137613948,139217207,2565900,0,0,0,0,0,0,0,0,0,0,0,0,372,57,2,1,0,0,0,0,0,0,0,0,0
1778096645.274507,g5.hpc.coe,41393,0.5001,0,0.0,0.0,12288.0,135347251808,136420274529,137613952,139217209,2565900,0,0,0,0,0,0,0,0,0,0,0,0,492,112,4,2,0,0,0,0,0,0,0,0,0
1778096645.7746463,g5.hpc.coe,41393,0.5001,0,0.0,0.0,12288.0,135347252265,136420274586,137613954,139217210,2565900,0,0,0,0,0,0,0,0,0,0,0,0,457,57,2,1,0,0,0,0,0,0,0,0,0
1778096646.2747781,g5.hpc.coe,41393,0.5001,0,0.0,0.0,12288.0,135347252764,136420274643,137613956,139217211,2565900,0,0,0,0,0,0,0,0,0,0,0,0,499,57,2,1,0,0,0,0,0,0,0,0,0
1778096646.7749095,g5.hpc.coe,41393,0.5001,0,0.0,0.0,12288.0,135347253305,136420274700,137613958,139217212,2565900,0,0,0,0,0,0,0,0,0,0,0,0,541,57,2,1,0,0,0,0,0,0,0,0,0
1778096647.275027,g5.hpc.coe,41393,0.5001,0,0.0,0.0,12288.0,135347254512,136420275226,137613975,139217222,2565900,0,0,0,0,0,0,0,0,0,0,0,0,1207,526,17,10,0,0,0,0,0,0,0,0,0
1778096647.7751641,g5.hpc.coe,41393,0.5001,0,0.0,0.0,12288.0,135347255161,136420275305,137613978,139217224,2565900,0,0,0,0,0,0,0,0,0,0,0,0,649,79,3,2,0,0,0,0,0,0,0,0,0
1778096648.275305,g5.hpc.coe,41393,0.5001,0,0.0,0.0,12288.0,135347255852,136420275384,137613981,139217226,2565900,0,0,0,0,0,0,0,0,0,0,0,0,691,79,3,2,0,0,0,0,0,0,0,0,0
1778096648.775444,g5.hpc.coe,41393,0.5001,0,0.0,0.0,12288.0,135347256585,136420275463,137613984,139217228,2565900,0,0,0,0,0,0,0,0,0,0,0,0,733,79,3,2,0,0,0,0,0,0,0,0,0
1778096649.2755826,g5.hpc.coe,41393,0.5001,0,0.0,0.0,12288.0,135347257360,136420275542,137613987,139217230,2565900,0,0,0,0,0,0,0,0,0,0,0,0,775,79,3,2,0,0,0,0,0,0,0,0,0
1778096649.7757187,g5.hpc.coe,41393,0.5001,0,0.0,0.0,12288.0,135347258177,136420275621,137613990,139217232,2565900,0,0,0,0,0,0,0,0,0,0,0,0,817,79,3,2,0,0,0,0,0,0,0,0,0
1778096650.275857,g5.hpc.coe,41393,0.5001,0,0.0,0.0,12288.0,135347259113,136420275755,137613995,139217235,2565900,0,0,0,0,0,0,0,0,0,0,0,0,936,134,5,3,0,0,0,0,0,0,0,0,0
1778096650.7759688,g5.hpc.coe,41393,0.5001,0,0.0,0.0,12288.0,135347260015,136420275834,137613998,139217237,2565900,0,0,0,0,0,0,0,0,0,0,0,0,902,79,3,2,0,0,0,0,0,0,0,0,0
1778096651.2761016,g5.hpc.coe,41393,0.5001,0,0.0,0.0,12288.0,135347260959,136420275913,137614001,139217239,2565900,0,0,0,0,0,0,0,0,0,0,0,0,944,79,3,2,0,0,0,0,0,0,0,0,0
1778096651.776211,g5.hpc.coe,41393,0.5001,0,0.0,0.0,12288.0,135347261945,136420275992,137614004,139217241,2565900,0,0,0,0,0,0,0,0,0,0,0,0,986,79,3,2,0,0,0,0,0,0,0,0,0
1778096652.2763464,g5.hpc.coe,41393,0.5001,0,0.0,0.0,12288.0,135347262973,136420276071,137614007,139217243,2565900,0,0,0,0,0,0,0,0,0,0,0,0,1028,79,3,2,0,0,0,0,0,0,0,0,0
1778096652.7764611,g5.hpc.coe,41393,0.5001,0,0.0,0.0,12288.0,135347264066,136420276150,137614011,139217245,2565900,0,0,0,0,0,0,0,0,0,0,0,0,1093,79,4,2,0,0,0,0,0,0,0,0,0
1778096653.2765937,g5.hpc.coe,41393,0.5001,0,0.0,0.0,12288.0,135347265201,136420276229,137614015,139217247,2565900,0,0,0,0,0,0,0,0,0,0,0,0,1135,79,4,2,0,0,0,0,0,0,0,0,0
1778096653.7767258,g5.hpc.coe,41393,0.5001,0,0.0,0.0,12288.0,135347266379,136420276308,137614019,139217249,2565900,0,0,0,0,0,0,0,0,0,0,0,0,1178,79,4,2,0,0,0,0,0,0,0,0,0
1778096654.2768626,g5.hpc.coe,41393,0.5001,0,0.0,0.0,12288.0,135347266531,136420276365,137614021,139217250,2565900,0,0,0,0,0,0,0,0,0,0,0,0,152,57,2,1,0,0,0,0,0,0,0,0,0
1778096654.7769804,g5.hpc.coe,41393,0.5001,0,0.0,0.0,12288.0,135347266725,136420276422,137614023,139217251,2565900,0,0,0,0,0,0,0,0,0,0,0,0,194,57,2,1,0,0,0,0,0,0,0,0,0
1778096655.2771137,g5.hpc.coe,41393,0.5001,0,0.0,0.0,12288.0,135347266962,136420276479,137614025,139217252,2565900,0,0,0,0,0,0,0,0,0,0,0,0,237,57,2,1,0,0,0,0,0,0,0,0,0
1778096655.777237,g5.hpc.coe,41393,0.5001,0,0.0,0.0,12288.0,135347267241,136420276536,137614027,139217253,2565900,0,0,0,0,0,0,0,0,0,0,0,0,279,57,2,1,0,0,0,0,0,0,0,0,0
1778096656.2774093,g5.hpc.coe,41393,0.5002,0,0.0,0.0,12288.0,135347267562,136420276593,137614029,139217254,2565900,0,0,0,0,0,0,0,0,0,0,0,0,321,57,2,1,0,0,0,0,0,0,0,0,0
1778096656.7775497,g5.hpc.coe,41393,0.5001,0,0.0,0.0,12288.0,135347267925,136420276650,137614031,139217255,2565900,0,0,0,0,0,0,0,0,0,0,0,0,363,57,2,1,0,0,0,0,0,0,0,0,0
1778096657.277683,g5.hpc.coe,41393,0.5001,0,0.0,0.0,12288.0,135347268330,136420276707,137614033,139217256,2565900,0,0,0,0,0,0,0,0,0,0,0,0,405,57,2,1,0,0,0,0,0,0,0,0,0
1778096657.7778165,g5.hpc.coe,41393,0.5001,0,0.0,0.0,12288.0,135347268777,136420276764,137614035,139217257,2565900,0,0,0,0,0,0,0,0,0,0,0,0,447,57,2,1,0,0,0,0,0,0,0,0,0
1778096658.2779582,g5.hpc.coe,41393,0.5001,0,0.0,0.0,12288.0,135347269267,136420276821,137614037,139217258,2565900,0,0,0,0,0,0,0,0,0,0,0,0,490,57,2,1,0,0,0,0,0,0,0,0,0
1778096658.7780976,g5.hpc.coe,41393,0.5001,0,0.0,0.0,12288.0,135347269799,136420276878,137614039,139217259,2565900,0,0,0,0,0,0,0,0,0,0,0,0,532,57,2,1,0,0,0,0,0,0,0,0,0
1778096659.2782345,g5.hpc.coe,41393,0.5001,0,0.0,0.0,12288.0,135347270395,136420276957,137614042,139217261,2565900,0,0,0,0,0,0,0,0,0,0,0,0,596,79,3,2,0,0,0,0,0,0,0,0,0
1778096659.7783701,g5.hpc.coe,41393,0.5001,0,0.0,0.0,12288.0,135347271033,136420277036,137614045,139217263,2565900,0,0,0,0,0,0,0,0,0,0,0,0,638,79,3,2,0,0,0,0,0,0,0,0,0
1778096660.278506,g5.hpc.coe,41393,0.5001,0,0.0,0.0,12288.0,135347271714,136420277115,137614048,139217265,2565900,0,0,0,0,0,0,0,0,0,0,0,0,681,79,3,2,0,0,0,0,0,0,0,0,0
1778096660.7786145,g5.hpc.coe,41393,0.5001,0,0.0,0.0,12288.0,135347272514,136420277249,137614053,139217268,2565900,0,0,0,0,0,0,0,0,0,0,0,0,800,134,5,3,0,0,0,0,0,0,0,0,0
1778096661.278749,g5.hpc.coe,41393,0.5001,0,0.0,0.0,12288.0,135347273279,136420277328,137614056,139217270,2565900,0,0,0,0,0,0,0,0,0,0,0,0,765,79,3,2,0,0,0,0,0,0,0,0,0
1778096661.778885,g5.hpc.coe,41393,0.5001,0,0.0,0.0,12288.0,135347274086,136420277407,137614059,139217272,2565900,0,0,0,0,0,0,0,0,0,0,0,0,807,79,3,2,0,0,0,0,0,0,0,0,0
