timestamp,node_id,job_id,polling_interval_actual,gpu_index,gpu_util_pct,gpu_mem_used_mb,gpu_mem_total_mb,ib_port_xmit_data,ib_port_rcv_data,ib_port_xmit_packets,ib_port_rcv_packets,ib_port_xmit_wait,ib_port_xmit_discards,ib_excessive_buffer_overrun_errors,ib_link_downed,ib_link_error_recovery,ib_symbol_error,ib_local_link_integrity_errors,ib_port_rcv_remote_physical_errors,ib_port_rcv_errors,ib_sq_num_rnr,ib_sq_num_to,ib_rq_num_oos,ib_sq_num_oos,ib_port_xmit_data_delta,ib_port_rcv_data_delta,ib_port_xmit_packets_delta,ib_port_rcv_packets_delta,ib_port_xmit_wait_delta,ib_port_xmit_discards_delta,ib_excessive_buffer_overrun_errors_delta,ib_symbol_error_delta,ib_port_rcv_errors_delta,ib_sq_num_rnr_delta,ib_sq_num_to_delta,ib_rq_num_oos_delta,ib_sq_num_oos_delta,label
1779256722.328592,g4.hpc.coe,43337,,0,0.0,0.0,12288.0,9032955012,9046844042,9611303,9624218,1268612,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,network_stall
1779256722.8287148,g4.hpc.coe,43337,0.5001,0,0.0,0.0,12288.0,9032955012,9046844042,9611303,9624218,1268612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,network_stall
1779256723.328823,g4.hpc.coe,43337,0.5001,0,0.0,0.0,12288.0,9032955012,9046844042,9611303,9624218,1268612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,network_stall
1779256723.8289342,g4.hpc.coe,43337,0.5001,0,0.0,0.0,12288.0,9032955012,9046844042,9611303,9624218,1268612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,network_stall
1779256724.3290431,g4.hpc.coe,43337,0.5001,0,0.0,0.0,12288.0,9032955012,9046844042,9611303,9624218,1268612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,network_stall
1779256724.8291612,g4.hpc.coe,43337,0.5001,0,0.0,0.0,12288.0,9032955012,9046844042,9611303,9624218,1268612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,network_stall
1779256725.3292966,g4.hpc.coe,43337,0.5001,0,0.0,0.0,12288.0,9032955012,9046844042,9611303,9624218,1268612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,network_stall
1779256725.829405,g4.hpc.coe,43337,0.5001,0,0.0,15.0,12288.0,9032955012,9046844042,9611303,9624218,1268612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,network_stall
1779256726.329511,g4.hpc.coe,43337,0.5001,0,2.0,399.0,12288.0,9038174983,9046859311,9616748,9624645,1277410,0,0,0,0,0,0,0,0,0,0,0,0,5219971,15269,5445,427,8798,0,0,0,0,0,0,0,0,network_stall
1779256726.8296187,g4.hpc.coe,43337,0.5001,0,0.0,399.0,12288.0,9038174983,9046859311,9616748,9624645,1277410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,network_stall
1779256727.3297343,g4.hpc.coe,43337,0.5001,0,0.0,399.0,12288.0,9038174983,9046859311,9616748,9624645,1277410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,network_stall
1779256727.8298438,g4.hpc.coe,43337,0.5001,0,0.0,473.0,12288.0,9038182523,9046859384,9616760,9624650,1277410,0,0,0,0,0,0,0,0,0,0,0,0,7540,73,12,5,0,0,0,0,0,0,0,0,0,network_stall
1779256728.3299496,g4.hpc.coe,43337,0.5001,0,95.0,2035.0,12288.0,9045118225,9053797163,9623658,9631543,1277415,0,0,0,0,0,0,0,0,0,0,0,0,6935702,6937779,6898,6893,5,0,0,0,0,0,0,0,0,network_stall
1779256728.8300443,g4.hpc.coe,43337,0.5001,0,100.0,2035.0,12288.0,9045118225,9053797163,9623658,9631543,1277415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,network_stall
1779256729.3301406,g4.hpc.coe,43337,0.5001,0,100.0,2035.0,12288.0,9045118225,9053797163,9623658,9631543,1277415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,network_stall
1779256729.830237,g4.hpc.coe,43337,0.5001,0,100.0,2035.0,12288.0,9045118225,9053797163,9623658,9631543,1277415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,network_stall
1779256730.3303297,g4.hpc.coe,43337,0.5001,0,100.0,2035.0,12288.0,9045118225,9053797163,9623658,9631543,1277415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,network_stall
1779256730.8304272,g4.hpc.coe,43337,0.5001,0,100.0,2035.0,12288.0,9045118225,9053797163,9623658,9631543,1277415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,network_stall
1779256731.3305218,g4.hpc.coe,43337,0.5001,0,100.0,2035.0,12288.0,9045118294,9053797232,9623661,9631546,1277415,0,0,0,0,0,0,0,0,0,0,0,0,69,69,3,3,0,0,0,0,0,0,0,0,0,network_stall
1779256731.830617,g4.hpc.coe,43337,0.5001,0,100.0,2035.0,12288.0,9045118294,9053797232,9623661,9631546,1277415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,network_stall
1779256732.3307118,g4.hpc.coe,43337,0.5001,0,98.0,2035.0,12288.0,9059696821,9068367365,9638390,9646271,1277429,0,0,0,0,0,0,0,0,0,0,0,0,14578527,14570133,14729,14725,14,0,0,0,0,0,0,0,0,network_stall
1779256732.830806,g4.hpc.coe,43337,0.5001,0,100.0,2035.0,12288.0,9079828223,9088496653,9658568,9666445,1277755,0,0,0,0,0,0,0,0,0,0,0,0,20131402,20129288,20178,20174,326,0,0,0,0,0,0,0,0,network_stall
1779256733.3309026,g4.hpc.coe,43337,0.5001,0,100.0,2035.0,12288.0,9079828223,9088496653,9658568,9666445,1277755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,network_stall
1779256733.830999,g4.hpc.coe,43337,0.5001,0,100.0,2035.0,12288.0,9079828223,9088496653,9658568,9666445,1277755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,network_stall
1779256734.3310916,g4.hpc.coe,43337,0.5001,0,100.0,2035.0,12288.0,9079828223,9088496653,9658568,9666445,1277755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,network_stall
